household_id,crop_code,crop_name,household_size,region_code,is_rural,survey_year,region_name,rainfall_belg_mm,rainfall_belg_pct_of_avg,rainfall_meher_mm,rainfall_meher_pct_of_avg,loss_occurred
3061601207091,2.0,MAIZE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207091,2.0,UNKNOWN,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207091,8.0,WHEAT,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207091,8.0,UNKNOWN,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207091,75.0,GESHO,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207109,1.0,BARLEY,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207109,1.0,UNKNOWN,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207109,2.0,MAIZE,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207109,2.0,UNKNOWN,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207109,8.0,WHEAT,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207109,8.0,UNKNOWN,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207109,60.0,POTATOES,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207109,75.0,GESHO,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,1.0,BARLEY,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,1.0,UNKNOWN,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,2.0,MAIZE,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,2.0,UNKNOWN,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,8.0,WHEAT,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,8.0,UNKNOWN,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,13.0,HORSE BEANS,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,13.0,UNKNOWN,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,15.0,FIELD PEAS,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,15.0,UNKNOWN,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,51.0,BEER ROOT,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,52.0,CABBAGE,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,60.0,POTATOES,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207121,69.0,SPINACH,8.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,1.0,BARLEY,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,1.0,UNKNOWN,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,2.0,MAIZE,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,2.0,UNKNOWN,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,8.0,WHEAT,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,8.0,UNKNOWN,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,13.0,HORSE BEANS,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,13.0,UNKNOWN,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,26.0,RAPE SEED,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,26.0,UNKNOWN,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207145,75.0,GESHO,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,1.0,BARLEY,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,1.0,UNKNOWN,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,2.0,MAIZE,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,2.0,UNKNOWN,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,8.0,WHEAT,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,8.0,UNKNOWN,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,13.0,HORSE BEANS,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,13.0,UNKNOWN,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3061601207164,75.0,GESHO,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406004,2.0,MAIZE,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406004,3.0,MILLET,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406004,25.0,NUEG,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406004,-1,UNKNOWN,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406016,1.0,BARLEY,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406016,2.0,MAIZE,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406016,16.0,VETCH,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406016,66.0,PEACH,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406022,1.0,BARLEY,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406022,2.0,MAIZE,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406022,3.0,MILLET,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406022,14.0,LENTILS,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406022,16.0,VETCH,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406022,36.0,FENUGREEK,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406022,75.0,GESHO,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406040,2.0,MAIZE,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070101406040,3.0,MILLET,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070101406040,16.0,VETCH,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406040,25.0,MAIZE,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406040,25.0,NUEG,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406040,75.0,GESHO,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406058,1.0,BARLEY,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406058,2.0,MAIZE,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406058,3.0,MILLET,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406058,16.0,VETCH,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406058,25.0,NUEG,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406058,75.0,GESHO,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406076,2.0,MAIZE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070101406076,3.0,MILLET,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070101406076,16.0,VETCH,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406076,25.0,NUEG,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406076,72.0,COFFEE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406076,75.0,GESHO,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406094,2.0,MAIZE,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406094,75.0,GESHO,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406112,1.0,BARLEY,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406112,2.0,MAIZE,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070101406112,3.0,COTTON SEED,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406112,3.0,MILLET,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070101406112,16.0,VETCH,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406112,25.0,NUEG,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406112,72.0,COFFEE,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406112,75.0,GESHO,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406130,2.0,MAIZE,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406130,3.0,MILLET,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406130,11.0,CHICK PEAS,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406130,16.0,MAIZE,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406130,16.0,VETCH,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406130,25.0,NUEG,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406130,36.0,FENUGREEK,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406130,-1,UNKNOWN,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406149,2.0,MAIZE,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406149,3.0,MILLET,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406149,14.0,LENTILS,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406149,16.0,VETCH,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406149,36.0,FENUGREEK,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406149,36.0,SORGHUM,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406149,75.0,GESHO,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406167,2.0,MAIZE,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406167,3.0,MILLET,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406167,14.0,LENTILS,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406167,16.0,VETCH,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406167,36.0,FENUGREEK,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406167,72.0,COFFEE,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070101406167,75.0,GESHO,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105002,2.0,MAIZE,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105002,3.0,MILLET,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105002,7.0,TEFF,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105002,8.0,WHEAT,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105002,12.0,HARICOT BEANS,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105002,16.0,VETCH,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105002,38.0,RED PEPPER,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105002,55.0,GARLIC,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,1.0,BARLEY,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,2.0,MAIZE,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,7.0,TEFF,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,8.0,WHEAT,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,12.0,HARICOT BEANS,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,16.0,VETCH,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,38.0,RED PEPPER,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,55.0,GARLIC,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105020,117.0,OTHER SPICES,3.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105040,2.0,MAIZE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105040,7.0,TEFF,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070300105040,8.0,WHEAT,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070300105040,12.0,HARICOT BEANS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105040,16.0,VETCH,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105040,26.0,RAPE SEED,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105040,38.0,RED PEPPER,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105040,55.0,GARLIC,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105040,117.0,OTHER SPICES,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105059,2.0,MAIZE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105059,7.0,TEFF,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105059,11.0,CHICK PEAS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105059,12.0,HARICOT BEANS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105059,16.0,VETCH,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105059,26.0,RAPE SEED,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105059,117.0,OTHER SPICES,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,2.0,MAIZE,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,7.0,TEFF,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,8.0,WHEAT,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,11.0,CHICK PEAS,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,12.0,HARICOT BEANS,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,16.0,VETCH,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,25.0,NUEG,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,38.0,RED PEPPER,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,55.0,GARLIC,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105077,117.0,OTHER SPICES,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105095,2.0,MAIZE,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105095,7.0,TEFF,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070300105095,8.0,WHEAT,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105095,12.0,HARICOT BEANS,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105095,16.0,VETCH,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105095,26.0,RAPE SEED,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105095,75.0,GESHO,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105113,2.0,MAIZE,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105113,7.0,TEFF,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105113,12.0,HARICOT BEANS,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105113,16.0,VETCH,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105113,25.0,NUEG,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105113,-1,UNKNOWN,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,2.0,MAIZE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,7.0,TEFF,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,8.0,WHEAT,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,12.0,HARICOT BEANS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,13.0,HORSE BEANS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,16.0,VETCH,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,25.0,NUEG,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,26.0,RAPE SEED,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,38.0,RED PEPPER,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,55.0,GARLIC,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105131,117.0,OTHER SPICES,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,2.0,MAIZE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,7.0,TEFF,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,11.0,CHICK PEAS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,12.0,HARICOT BEANS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,13.0,HORSE BEANS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,16.0,VETCH,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,25.0,NUEG,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,38.0,RED PEPPER,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,75.0,GESHO,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105149,79.0,CORIANDER,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,2.0,MAIZE,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,7.0,TEFF,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,11.0,CHICK PEAS,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,12.0,HARICOT BEANS,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,16.0,VETCH,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,23.0,LINESEED,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,36.0,FENUGREEK,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,38.0,RED PEPPER,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070300105167,55.0,GARLIC,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302003,2.0,MAIZE,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302003,3.0,MILLET,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302003,17.0,GIBTO,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302003,38.0,RED PEPPER,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302003,60.0,POTATOES,6.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302017,2.0,MAIZE,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302017,3.0,MILLET,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302017,38.0,RED PEPPER,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302024,2.0,MAIZE,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302024,7.0,TEFF,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302024,25.0,NUEG,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302024,38.0,RED PEPPER,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,2.0,MAIZE,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,3.0,MILLET,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,7.0,TEFF,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,25.0,NUEG,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,38.0,RED PEPPER,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,55.0,GARLIC,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,60.0,POTATOES,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,65.0,GUAVA,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,72.0,COFFEE,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,75.0,GESHO,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302038,115.0,OTHER FRUITS,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302045,2.0,MAIZE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302045,11.0,CHICK PEAS,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302045,25.0,NUEG,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070401302045,38.0,RED PEPPER,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302045,75.0,GESHO,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302045,81.0,RUE,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302045,117.0,OTHER SPICES,5.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302066,2.0,MAIZE,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302066,25.0,NUEG,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070401302066,38.0,RED PEPPER,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302066,55.0,GARLIC,2.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302087,2.0,MAIZE,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302087,26.0,RAPE SEED,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302087,38.0,RED PEPPER,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302087,55.0,GARLIC,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302087,71.0,CHAT,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302087,75.0,GESHO,7.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302108,2.0,MAIZE,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,1
3070401302108,3.0,MILLET,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
3070401302108,7.0,TEFF,4.0,3.0,1.0,2011,Amhara,186.9118279,106.4,765.474293,92.9,0
